Date,AAPL,AMZN,GOOGL,MSFT
2022-05-06,155.1699676513672,114.77249908447266,115.4605941772461,268.8757629394531
2022-05-09,150.02000427246094,108.78900146484375,112.23309326171875,258.9420471191406
2022-05-10,152.4371337890625,108.85900115966797,114.11243438720703,263.7572326660156
2022-05-11,144.5345916748047,105.37200164794922,113.3218994140625,254.9979705810547
2022-05-12,140.64743041992188,106.93049621582031,112.56527709960938,249.90878295898438
2022-05-13,145.1363983154297,113.05500030517578,115.76385498046875,255.55577087402344
2022-05-16,143.5874786376953,110.81050109863281,114.16231536865234,255.92771911621094
2022-05-17,147.2378387451172,115.36849975585938,116.185302734375,261.1343688964844
2022-05-18,138.93080139160156,107.11250305175781,111.62310791015625,249.2449951171875
2022-05-19,135.50732421875,107.31900024414062,110.1113510131836,248.32290649414062
2022-05-20,135.74412536621094,107.59100341796875,108.63898468017578,247.75392150878906
2022-05-23,141.19004821777344,107.55699920654297,111.21261596679688,255.68995666503906
2022-05-24,138.47694396972656,104.0999984741211,105.708251953125,254.67959594726562
2022-05-25,138.6348114013672,106.7750015258789,105.54365539550781,257.5243835449219
2022-05-26,141.85108947753906,111.07749938964844,107.52625274658203,260.8400573730469
2022-05-27,147.63246154785156,115.14649963378906,112.03907012939453,268.0404357910156
2022-05-31,146.84317016601562,120.20950317382812,113.48100280761719,266.69647216796875
2022-06-01,146.71493530273438,121.68399810791016,113.61067962646484,267.23602294921875
2022-06-02,149.18141174316406,125.51100158691406,117.33197021484375,269.35491943359375
2022-06-03,143.42959594726562,122.3499984741211,114.2580795288086,264.88165283203125
2022-06-06,144.17942810058594,124.79000091552734,116.53195190429688,263.6358642578125
2022-06-07,146.71493530273438,123.0,116.86013793945312,267.31451416015625
2022-06-08,145.97500610351562,121.18000030517578,116.90452575683594,265.2643127441406
2022-06-09,140.7263641357422,116.1500015258789,114.5518569946289,259.7512512207031
2022-06-10,135.29029846191406,109.6500015258789,110.88692474365234,248.1757354736328
2022-06-13,130.11070251464844,103.66999816894531,106.12970733642578,237.6499481201172
2022-06-14,130.9789276123047,102.30999755859375,106.451904296875,239.83750915527344
2022-06-15,133.61309814453125,107.66999816894531,109.49337768554688,246.96914672851562
2022-06-16,128.31512451171875,103.66000366210938,105.77159118652344,240.308349609375
2022-06-17,129.7949981689453,106.22000122070312,106.87885284423828,242.9373779296875
2022-06-21,134.0471954345703,108.68000030517578,111.26847839355469,248.91146850585938
2022-06-22,133.5341796875,108.94999694824219,111.21212005615234,248.31309509277344
2022-06-23,136.4149932861328,112.44000244140625,111.96475219726562,253.93406677246094
2022-06-24,139.75953674316406,116.45999908447266,117.68359375,262.6058349609375
2022-06-27,139.75953674316406,113.22000122070312,115.5473861694336,259.8493347167969
2022-06-28,135.59613037109375,107.4000015258789,111.7308349609375,251.59934997558594
2022-06-29,137.36215209960938,108.91999816894531,111.42559051513672,255.30743408203125
2022-06-30,134.88580322265625,106.20999908447266,108.69385528564453,251.9426727294922
2022-07-01,137.06614685058594,109.55999755859375,108.46891784667969,254.64031982421875
2022-07-05,139.66087341308594,113.5,112.98323822021484,257.84814453125
2022-07-06,141.0026092529297,114.33000183105469,114.28899383544922,261.1441955566406
2022-07-07,144.38662719726562,116.33000183105469,118.4896011352539,263.2925109863281
2022-07-08,145.0673370361328,115.54000091552734,119.0586929321289,262.5665283203125
2022-07-11,142.9264678955078,111.75,115.39077758789062,259.4765319824219
2022-07-12,143.90318298339844,109.22000122070312,113.73886108398438,248.84280395507812
2022-07-13,143.53811645507812,110.4000015258789,111.07844543457031,247.910888671875
2022-07-14,146.4781494140625,110.62999725341797,110.09488677978516,249.2449951171875
2022-07-15,148.15533447265625,113.55000305175781,111.50140380859375,251.8347625732422
2022-07-18,145.0969696044922,113.76000213623047,108.76068878173828,249.41177368164062
2022-07-19,148.97421264648438,118.20999908447266,113.52888488769531,254.59127807617188
2022-07-20,150.98684692382812,122.7699966430664,113.61865997314453,257.2792053222656
2022-07-21,153.26588439941406,124.62999725341797,114.05757141113281,259.8002624511719
2022-07-22,152.02276611328125,122.41999816894531,107.63348388671875,255.40550231933594
2022-07-25,150.89805603027344,121.13999938964844,107.24444580078125,253.9045867919922
2022-07-26,149.56617736816406,114.80999755859375,104.7605972290039,247.10647583007812
2022-07-27,154.6865234375,120.97000122070312,112.78073120117188,263.6260681152344
2022-07-28,155.23904418945312,122.27999877929688,113.93787384033203,271.15008544921875
2022-07-29,160.32980346679688,134.9499969482422,116.03268432617188,275.397705078125
2022-08-01,159.34323120117188,135.38999938964844,114.57628631591797,272.71966552734375
2022-08-02,157.86334228515625,134.16000366210938,114.84561920166016,269.5903625488281
2022-08-03,163.9012451171875,139.52000427246094,117.78833770751953,277.0947265625
2022-08-04,163.58555603027344,142.57000732421875,117.8980712890625,278.2522888183594
2022-08-05,163.35829162597656,140.8000030517578,117.17984771728516,277.5263671875
2022-08-08,162.88406372070312,139.41000366210938,117.01026916503906,274.98565673828125
2022-08-09,162.9334716796875,137.8300018310547,116.3419189453125,276.927978515625
2022-08-10,167.201416015625,142.69000244140625,119.40433502197266,283.6574401855469
2022-08-11,166.46047973632812,140.63999938964844,118.54645538330078,281.55816650390625
2022-08-12,170.02699279785156,143.5500030517578,121.37944793701172,286.3551025390625
2022-08-15,171.1038360595703,143.17999267578125,121.77845764160156,287.88543701171875
2022-08-16,170.94578552246094,144.77999877929688,121.3993911743164,287.1399230957031
2022-08-17,172.44747924804688,142.10000610351562,119.25470733642578,286.3829345703125
2022-08-18,172.05227661132812,142.3000030517578,119.8731689453125,285.2524108886719
2022-08-19,169.45396423339844,138.22999572753906,116.92048645019531,281.30059814453125
2022-08-22,165.5515594482422,133.22000122070312,113.95781707763672,273.04290771484375
2022-08-23,165.2156524658203,133.6199951171875,113.5787582397461,271.755126953125
